anio_inscripcion,matricula,sexo,nacionalidad,lugar_nacimiento,fecha_nacimiento,tipo_ingreso,colonia,escuela_procedencia,ubicacion_escuela_procedencia,nivel,carrera,turno,ciclo
2022,UVA20222792,NA,NA,Tizimín,2002-08-16,Repetidor,Chuburná,NA,"Mérida, Yucatán",Licenciatura,Lic. en Psicología,Vespertino,2024-B
2022,UVA20221780,NA,Mexicana,Tizimín,2004-05-11,Repetidor,NA,NA,"Mérida, Yucatán",Ingeniería,Lic. en Psicología,Matutino,2023-A
2022,UVA20222753,M,Mexicana,Mérida,2004-06-20,Equivalencia,Itzimná,Prepa Abierta,Umán,Licenciatura,Lic. en Criminología,Vespertino,2024-B
2022,UVA20221347,F,Mexicana,Valladolid,2001-06-19,Nuevo,Francisco De Montejo,NA,Kanasín,Ingeniería,Ing. Civil,Matutino,2024-B
2022,UVA20222008,F,Mexicana,Valladolid,2004-03-16,Equivalencia,Chuburná,Cbtis 95,"Mérida, Yucatán",Licenciatura,Lic. en Odontología,Vespertino,Enero-Junio
2022,UVA20225230,M,Mexicana,Mérida,1999-05-26,Nuevo,Centro,Preparatoria Estatal No. 1,Kanasín,Ingeniería,Lic. en Criminología,Vespertino,Agosto-Diciembre
2022,UVA20226764,F,Mexicana,Valladolid,1999-07-17,Reinscrito,Centro,Conalep Mérida,Umán,Licenciatura,Lic. en Psicología,Matutino,2024-B
2022,UVA20226270,NA,Mexicana,Cancún,2001-02-01,Equivalencia,Centro,Prepa Abierta,NA,Licenciatura,Lic. en Arquitectura,Vespertino,2023-A
2022,UVA20229881,M,NA,Tizimín,1998-12-03,Repetidor,NA,Prepa Abierta,Umán,Licenciatura,Lic. en Criminología,Matutino,2024-B
2022,UVA20223864,F,NA,Tizimín,1995-04-28,Equivalencia,Francisco De Montejo,Cbtis 95,Tizimín,Licenciatura,Lic. en Psicología,Vespertino,2023-A
2022,UVA20229663,M,Mexicana,Cancún,2004-08-22,Reinscrito,Centro,Prepa Abierta,NA,Ingeniería,Lic. en Fisioterapia,Matutino,Enero-Junio
2022,UVA20227997,F,Mexicana,NA,2000-06-17,Nuevo,Centro,Conalep Mérida,NA,Licenciatura,Ing. Civil,Vespertino,2023-A
2022,UVA20222217,M,Mexicana,NA,2002-09-04,Reinscrito,Centro,Prepa Abierta,Tizimín,Licenciatura,Lic. en Nutrición,Vespertino,2024-B
2022,UVA20225955,NA,NA,Mérida,1996-12-08,Repetidor,Centro,Cbtis 95,NA,Ingeniería,Ing. en Procesos De Manufactura,Matutino,2023-A
2022,UVA20228010,NA,Mexicana,Mérida,2003-09-14,Nuevo,Chuburná,NA,Tizimín,Ingeniería,Lic. en Educación,Vespertino,Agosto-Diciembre
2022,UVA20228952,M,Mexicana,Tizimín,1997-12-26,Equivalencia,Centro,Conalep Mérida,Tizimín,Ingeniería,Lic. en Psicología,Matutino,Agosto-Diciembre
2022,UVA20221692,F,Mexicana,Mérida,1996-06-01,Equivalencia,NA,NA,Tizimín,Licenciatura,Lic. en Contabilidad,Matutino,2024-B
2022,UVA20227273,F,Mexicana,Valladolid,1996-12-10,Repetidor,Centro,Preparatoria Estatal No. 1,Kanasín,Ingeniería,Lic. en Nutrición,Vespertino,2023-A
2022,UVA20229563,NA,Mexicana,Cancún,2002-02-15,Repetidor,Francisco De Montejo,NA,Umán,Licenciatura,Lic. en Diseño De Modas,Vespertino,2023-A
2022,UVA20227388,F,Mexicana,Valladolid,2000-07-03,Nuevo,Centro,NA,Kanasín,Licenciatura,Lic. en Contabilidad,Vespertino,2023-A
2022,UVA20225990,F,Mexicana,Mérida,1997-10-18,Equivalencia,NA,Preparatoria Estatal No. 1,Umán,Ingeniería,Lic. en Educación,Vespertino,2023-A
2022,UVA20221670,M,Mexicana,NA,1995-07-11,Nuevo,Centro,Prepa Abierta,Kanasín,Ingeniería,Lic. en Admin. De Empresas,Matutino,2024-B
2022,UVA20222709,NA,Mexicana,Cancún,1999-11-14,Nuevo,NA,Preparatoria Estatal No. 1,Tizimín,Ingeniería,Lic. en Nutrición,Vespertino,Enero-Junio
2022,UVA20221566,M,NA,Cancún,2003-07-16,Repetidor,Francisco De Montejo,Conalep Mérida,Tizimín,Ingeniería,Lic. en Contabilidad,Matutino,Agosto-Diciembre
2022,UVA20222466,NA,NA,Tizimín,2004-10-06,Equivalencia,Centro,Conalep Mérida,"Mérida, Yucatán",Ingeniería,Lic. en Contabilidad,Vespertino,Enero-Junio
2022,UVA20226983,M,NA,Valladolid,2001-11-28,Reinscrito,Centro,Preparatoria Estatal No. 1,"Mérida, Yucatán",Licenciatura,Lic. en Odontología,Vespertino,2024-B
2022,UVA20223775,M,Mexicana,Tizimín,2000-04-12,Equivalencia,Francisco De Montejo,Prepa Abierta,Tizimín,Licenciatura,Lic. en Admin. De Empresas,Matutino,2024-B
2022,UVA20229465,F,NA,Mérida,2005-01-12,Equivalencia,Centro,Preparatoria Estatal No. 1,Umán,Licenciatura,Lic. en Gastronomía,Vespertino,2024-B
2022,UVA20226655,F,Mexicana,NA,2000-01-22,Reinscrito,NA,NA,Kanasín,Ingeniería,Lic. en Psicología,Vespertino,Agosto-Diciembre
2022,UVA20225221,F,Mexicana,NA,1996-12-18,Equivalencia,Centro,NA,Umán,Ingeniería,Lic. en Educación,Matutino,Agosto-Diciembre
2022,UVA20225963,M,Mexicana,Tizimín,2005-03-05,Repetidor,Chuburná,Cbtis 95,NA,Ingeniería,Lic. en Fisioterapia,Matutino,2024-B
2022,UVA20228799,F,Mexicana,Valladolid,1995-04-09,Equivalencia,NA,Cbtis 95,"Mérida, Yucatán",Licenciatura,Ing. Civil,Vespertino,Enero-Junio
2022,UVA20228782,F,Mexicana,Valladolid,1999-06-04,Nuevo,Centro,Conalep Mérida,NA,Ingeniería,Lic. en Derecho,Matutino,2023-A
2022,UVA20221320,M,Mexicana,Mérida,1998-12-29,Reinscrito,Centro,Prepa Abierta,Umán,Licenciatura,Lic. en Psicología,Vespertino,Enero-Junio
2022,UVA20229311,F,Mexicana,Tizimín,2004-01-25,Equivalencia,Francisco De Montejo,Conalep Mérida,Kanasín,Ingeniería,Lic. en Admin. De Empresas,Matutino,Agosto-Diciembre
2022,UVA20229743,M,Mexicana,Tizimín,1997-04-15,Reinscrito,NA,NA,Umán,Ingeniería,Lic. en Admin. De Empresas,Matutino,2023-A
2022,UVA20225442,M,NA,NA,2004-01-24,Reinscrito,Centro,NA,Umán,Licenciatura,Lic. en Educación,Vespertino,2024-B
2022,UVA20227758,M,Mexicana,Mérida,2003-04-22,Reinscrito,NA,Preparatoria Estatal No. 1,Tizimín,Ingeniería,Lic. en Derecho,Matutino,Agosto-Diciembre
2022,UVA20222611,F,Mexicana,NA,2005-12-18,Equivalencia,Centro,NA,Tizimín,Ingeniería,Lic. en Diseño De Modas,Vespertino,2024-B
2022,UVA20229701,M,NA,Valladolid,2004-10-01,Repetidor,Chuburná,NA,Umán,Licenciatura,Lic. en Nutrición,Matutino,2023-A
2022,UVA20226864,M,NA,Cancún,1999-12-22,Equivalencia,Itzimná,NA,NA,Licenciatura,Ing. en Procesos De Manufactura,Matutino,2024-B
2022,UVA20224174,F,NA,Tizimín,1998-03-24,Repetidor,Chuburná,Cbtis 95,Umán,Licenciatura,Lic. en Derecho,Vespertino,Enero-Junio
2022,UVA20222138,M,Mexicana,Cancún,1996-05-30,Reinscrito,Centro,Conalep Mérida,"Mérida, Yucatán",Licenciatura,Lic. en Criminología,Matutino,2023-A
2022,UVA20223818,NA,Mexicana,Cancún,1995-06-05,Nuevo,Centro,Conalep Mérida,Tizimín,Licenciatura,Lic. en Diseño De Modas,Matutino,2023-A
2022,UVA20227731,F,Mexicana,Mérida,1997-10-05,Repetidor,Centro,Conalep Mérida,Umán,Licenciatura,Lic. en Nutrición,Matutino,2023-A
2022,UVA20225111,NA,NA,NA,1995-09-24,Reinscrito,NA,Prepa Abierta,Tizimín,Ingeniería,Lic. en Admin. De Empresas,Matutino,2023-A
2022,UVA20224567,F,NA,Tizimín,2000-07-25,Equivalencia,Centro,NA,Umán,Ingeniería,Lic. en Contabilidad,Matutino,2023-A
2022,UVA20227472,M,Mexicana,Tizimín,2005-09-02,Nuevo,Centro,NA,NA,Licenciatura,Lic. en Gastronomía,Matutino,Enero-Junio
2022,UVA20229401,M,Mexicana,Valladolid,2002-02-19,Nuevo,NA,Cbtis 95,Tizimín,Ingeniería,Lic. en Psicología,Matutino,2023-A
2022,UVA20225030,F,NA,Cancún,1995-08-06,Repetidor,Centro,Preparatoria Estatal No. 1,Tizimín,Ingeniería,Lic. en Contabilidad,Vespertino,Agosto-Diciembre
2022,UVA20221744,F,NA,NA,1996-11-05,Nuevo,Chuburná,NA,Kanasín,Ingeniería,Lic. en Criminología,Vespertino,Enero-Junio
2022,UVA20225016,F,Mexicana,Valladolid,2002-07-14,Reinscrito,Centro,Cbtis 95,NA,Licenciatura,Lic. en Psicología,Matutino,2023-A
2022,UVA20222925,F,Mexicana,Mérida,1999-05-16,Reinscrito,Centro,Conalep Mérida,Tizimín,Ingeniería,Lic. en Admin. De Empresas,Matutino,Enero-Junio
2022,UVA20229451,F,NA,Tizimín,2000-10-10,Nuevo,Francisco De Montejo,NA,Kanasín,Ingeniería,Lic. en Psicología,Matutino,2024-B
2022,UVA20222889,NA,Mexicana,Tizimín,2001-05-15,Repetidor,Centro,Preparatoria Estatal No. 1,Umán,Licenciatura,Ing. Civil,Vespertino,2023-A
2022,UVA20228799,F,Mexicana,NA,1996-05-23,Equivalencia,Centro,Preparatoria Estatal No. 1,Tizimín,Ingeniería,Ing. en Procesos De Manufactura,Matutino,Enero-Junio
2022,UVA20221479,F,Mexicana,Mérida,2005-02-28,Reinscrito,Chuburná,Prepa Abierta,Kanasín,Licenciatura,Ing. en Procesos De Manufactura,Matutino,Agosto-Diciembre
2022,UVA20225573,NA,Mexicana,Cancún,1995-04-20,Reinscrito,Itzimná,Cbtis 95,"Mérida, Yucatán",Licenciatura,Lic. en Derecho,Vespertino,2023-A
2022,UVA20223804,M,Mexicana,Mérida,2003-10-03,Repetidor,Centro,Cbtis 95,Tizimín,Ingeniería,Lic. en Educación,Vespertino,Enero-Junio
2022,UVA20229189,M,Mexicana,Tizimín,2004-02-13,Equivalencia,NA,Cbtis 95,Tizimín,Licenciatura,Lic. en Educación,Vespertino,2024-B
2022,UVA20222651,F,NA,Mérida,2001-07-27,Repetidor,Francisco De Montejo,Prepa Abierta,"Mérida, Yucatán",Licenciatura,Lic. en Psicología,Vespertino,2023-A
2022,UVA20224160,M,Mexicana,Mérida,2001-01-25,Reinscrito,Chuburná,Cbtis 95,Kanasín,Licenciatura,Ing. Civil,Matutino,2024-B
2022,UVA20224502,NA,NA,Valladolid,2001-10-30,Repetidor,Itzimná,Cbtis 95,Kanasín,Ingeniería,Lic. en Educación,Vespertino,Enero-Junio
2022,UVA20223948,M,NA,Cancún,1997-06-23,Repetidor,NA,Conalep Mérida,"Mérida, Yucatán",Ingeniería,Lic. en Psicología,Matutino,Enero-Junio
2022,UVA20228366,F,NA,Tizimín,2000-12-21,Reinscrito,Centro,Conalep Mérida,NA,Licenciatura,Lic. en Educación,Vespertino,Enero-Junio
2022,UVA20223046,F,Mexicana,NA,1997-11-09,Nuevo,Itzimná,Conalep Mérida,"Mérida, Yucatán",Licenciatura,Lic. en Derecho,Matutino,2024-B
2022,UVA20224222,NA,Mexicana,NA,1997-08-06,Reinscrito,Itzimná,Preparatoria Estatal No. 1,Kanasín,Licenciatura,Lic. en Nutrición,Vespertino,2023-A
2022,UVA20224071,M,Mexicana,Valladolid,1997-05-06,Nuevo,Centro,Conalep Mérida,NA,Ingeniería,Lic. en Criminología,Matutino,2024-B
2022,UVA20227539,M,NA,Valladolid,2002-04-10,Equivalencia,Centro,Cbtis 95,Tizimín,Licenciatura,Lic. en Psicología,Vespertino,Enero-Junio
2022,UVA20225621,F,NA,Valladolid,2005-03-22,Equivalencia,Francisco De Montejo,NA,"Mérida, Yucatán",Ingeniería,Lic. en Diseño De Modas,Vespertino,Enero-Junio
2022,UVA20227747,NA,Mexicana,Valladolid,1999-01-30,Repetidor,Centro,NA,Tizimín,Licenciatura,Lic. en Enfermería,Matutino,Enero-Junio
2022,UVA20226965,M,NA,NA,1998-01-05,Equivalencia,Centro,Preparatoria Estatal No. 1,Kanasín,Licenciatura,Lic. en Educación,Vespertino,2024-B
2022,UVA20224402,F,NA,Cancún,1998-10-08,Nuevo,Centro,NA,NA,Licenciatura,Lic. en Fisioterapia,Matutino,Enero-Junio
2022,UVA20227119,F,Mexicana,Cancún,1999-01-09,Reinscrito,Centro,NA,Kanasín,Licenciatura,Ing. Civil,Matutino,Agosto-Diciembre
2022,UVA20227799,F,Mexicana,NA,2004-02-01,Reinscrito,Centro,Preparatoria Estatal No. 1,Kanasín,Licenciatura,Lic. en Fisioterapia,Matutino,2024-B
2022,UVA20222945,NA,Mexicana,Valladolid,1996-03-03,Nuevo,Chuburná,Cbtis 95,Tizimín,Licenciatura,Lic. en Psicología,Vespertino,Agosto-Diciembre
2022,UVA20224976,F,Mexicana,Tizimín,2003-03-02,Reinscrito,NA,Prepa Abierta,Kanasín,Ingeniería,Lic. en Fisioterapia,Vespertino,Enero-Junio
2022,UVA20221122,F,Mexicana,Tizimín,2004-05-31,Reinscrito,Francisco De Montejo,Preparatoria Estatal No. 1,Umán,Licenciatura,Lic. en Contabilidad,Vespertino,Enero-Junio
2022,UVA20228708,F,Mexicana,Valladolid,1999-09-22,Repetidor,Itzimná,Preparatoria Estatal No. 1,Umán,Ingeniería,Ing. en Procesos De Manufactura,Matutino,Enero-Junio
2022,UVA20225341,M,NA,Valladolid,2002-01-20,Equivalencia,Centro,Cbtis 95,Umán,Licenciatura,Lic. en Admin. De Empresas,Vespertino,Agosto-Diciembre
2022,UVA20229792,F,Mexicana,Cancún,2001-04-30,Equivalencia,Itzimná,NA,Tizimín,Ingeniería,Lic. en Educación,Vespertino,Agosto-Diciembre
2022,UVA20221217,F,Mexicana,Mérida,2005-11-13,Reinscrito,Chuburná,Conalep Mérida,Kanasín,Licenciatura,Lic. en Arquitectura,Vespertino,2024-B
2022,UVA20226057,F,Mexicana,Tizimín,2005-11-26,Reinscrito,Centro,Conalep Mérida,Tizimín,Licenciatura,Lic. en Contabilidad,Vespertino,Enero-Junio
2022,UVA20228842,F,Mexicana,NA,1997-01-01,Repetidor,Centro,Preparatoria Estatal No. 1,Umán,Ingeniería,Lic. en Gastronomía,Matutino,2024-B
2022,UVA20228818,M,Mexicana,Tizimín,2003-04-26,Repetidor,Centro,Prepa Abierta,Kanasín,Licenciatura,Lic. en Educación,Vespertino,2023-A
2022,UVA20221104,M,Mexicana,NA,1998-06-26,Equivalencia,Chuburná,Preparatoria Estatal No. 1,Tizimín,Ingeniería,Lic. en Criminología,Matutino,2024-B
2022,UVA20222981,M,NA,Cancún,2004-01-27,Equivalencia,Francisco De Montejo,Cbtis 95,"Mérida, Yucatán",Licenciatura,Lic. en Criminología,Vespertino,Enero-Junio
2022,UVA20227826,F,Mexicana,Valladolid,1995-03-12,Repetidor,NA,Preparatoria Estatal No. 1,Kanasín,Licenciatura,Lic. en Derecho,Vespertino,Agosto-Diciembre
2022,UVA20224716,NA,Mexicana,Valladolid,2003-03-01,Reinscrito,Centro,Conalep Mérida,Tizimín,Ingeniería,Lic. en Enfermería,Vespertino,2024-B
2022,UVA20225641,M,Mexicana,Valladolid,1997-09-18,Equivalencia,NA,NA,NA,Licenciatura,Lic. en Admin. De Empresas,Vespertino,2024-B
2022,UVA20222242,M,Mexicana,Valladolid,2003-12-10,Nuevo,NA,NA,Kanasín,Ingeniería,Lic. en Contabilidad,Vespertino,Enero-Junio
2022,UVA20227606,M,Mexicana,Valladolid,2000-04-22,Nuevo,Centro,NA,Umán,Licenciatura,Lic. en Odontología,Vespertino,2023-A
2022,UVA20227392,F,Mexicana,Tizimín,2001-10-24,Nuevo,Chuburná,Cbtis 95,Kanasín,Ingeniería,Lic. en Arquitectura,Matutino,2023-A
2022,UVA20226347,M,NA,NA,1996-04-17,Reinscrito,Centro,Prepa Abierta,NA,Licenciatura,Ing. Civil,Matutino,2023-A
2022,UVA20225175,M,NA,Cancún,2004-06-02,Equivalencia,Centro,Preparatoria Estatal No. 1,Kanasín,Licenciatura,Lic. en Psicología,Matutino,2023-A
2022,UVA20228592,M,Mexicana,Mérida,2002-08-09,Nuevo,Centro,Conalep Mérida,Umán,Ingeniería,Lic. en Gastronomía,Matutino,2023-A
2022,UVA20229509,F,NA,Mérida,1996-09-15,Reinscrito,Centro,Cbtis 95,Umán,Licenciatura,Lic. en Fisioterapia,Vespertino,Agosto-Diciembre
2022,UVA20229550,F,NA,Valladolid,2003-07-22,Reinscrito,Centro,Conalep Mérida,Kanasín,Licenciatura,Lic. en Derecho,Vespertino,2023-A
2022,UVA20225719,F,Mexicana,NA,2003-02-09,Reinscrito,Francisco De Montejo,Prepa Abierta,Kanasín,Ingeniería,Ing. en Procesos De Manufactura,Vespertino,Agosto-Diciembre
2022,UVA20225764,M,Mexicana,Mérida,1997-03-20,Equivalencia,Francisco De Montejo,Preparatoria Estatal No. 1,Tizimín,Licenciatura,Lic. en Enfermería,Matutino,2024-B
2022,UVA20221729,M,Mexicana,Cancún,2002-12-17,Equivalencia,Francisco De Montejo,NA,Kanasín,Licenciatura,Lic. en Odontología,Vespertino,2024-B
2022,UVA20224443,F,Mexicana,NA,1999-06-25,Equivalencia,Chuburná,Conalep Mérida,Tizimín,Ingeniería,Lic. en Nutrición,Matutino,2024-B
2022,UVA20226409,F,NA,Tizimín,1995-08-06,Repetidor,NA,NA,Tizimín,Ingeniería,Lic. en Psicología,Vespertino,2024-B
2022,UVA20225537,NA,NA,Tizimín,1995-11-03,Equivalencia,Chuburná,Conalep Mérida,Umán,Ingeniería,Lic. en Fisioterapia,Vespertino,2024-B
2022,UVA20222355,NA,Mexicana,Mérida,2000-12-01,Equivalencia,Chuburná,NA,Umán,Licenciatura,Ing. en Procesos De Manufactura,Matutino,Agosto-Diciembre
2022,UVA20227600,M,Mexicana,Mérida,1996-06-17,Reinscrito,Francisco De Montejo,Prepa Abierta,"Mérida, Yucatán",Ingeniería,Lic. en Enfermería,Matutino,Agosto-Diciembre
2022,UVA20224069,M,Mexicana,NA,2004-04-09,Equivalencia,NA,NA,Umán,Licenciatura,Lic. en Arquitectura,Matutino,2024-B
2022,UVA20226674,M,Mexicana,Tizimín,1995-05-10,Reinscrito,Centro,Prepa Abierta,Umán,Ingeniería,Lic. en Enfermería,Matutino,2023-A
2022,UVA20229100,M,Mexicana,Mérida,2000-03-10,Nuevo,Chuburná,Prepa Abierta,NA,Ingeniería,Ing. en Procesos De Manufactura,Vespertino,2023-A
2022,UVA20221163,F,Mexicana,Cancún,2001-10-30,Repetidor,Itzimná,Preparatoria Estatal No. 1,"Mérida, Yucatán",Licenciatura,Lic. en Gastronomía,Vespertino,2023-A
2022,UVA20225470,M,Mexicana,Tizimín,2003-05-27,Nuevo,Francisco De Montejo,Cbtis 95,"Mérida, Yucatán",Ingeniería,Ing. Civil,Vespertino,Agosto-Diciembre
2022,UVA20229978,F,Mexicana,Cancún,1999-04-03,Repetidor,Chuburná,Conalep Mérida,"Mérida, Yucatán",Ingeniería,Lic. en Derecho,Vespertino,2024-B
2022,UVA20225931,F,Mexicana,Valladolid,1999-07-13,Repetidor,Centro,Conalep Mérida,Umán,Ingeniería,Lic. en Gastronomía,Vespertino,Enero-Junio
2022,UVA20226590,F,Mexicana,NA,1999-05-09,Repetidor,Centro,Cbtis 95,"Mérida, Yucatán",Ingeniería,Ing. Civil,Vespertino,Enero-Junio
2022,UVA20229779,F,Mexicana,Cancún,1995-07-29,Equivalencia,Centro,Prepa Abierta,Kanasín,Ingeniería,Lic. en Enfermería,Matutino,Enero-Junio
2022,UVA20221213,F,Mexicana,Mérida,2002-12-11,Nuevo,Itzimná,NA,Tizimín,Licenciatura,Lic. en Arquitectura,Matutino,2023-A
2022,UVA20225884,NA,Mexicana,Cancún,1999-08-29,Equivalencia,Centro,Prepa Abierta,Kanasín,Ingeniería,Lic. en Psicología,Matutino,2024-B
2022,UVA20229028,F,Mexicana,NA,1995-01-21,Repetidor,Itzimná,NA,NA,Licenciatura,Lic. en Psicología,Vespertino,Enero-Junio
2022,UVA20225709,M,Mexicana,Mérida,2001-12-22,Repetidor,Itzimná,Prepa Abierta,"Mérida, Yucatán",Ingeniería,Ing. Civil,Matutino,Enero-Junio
2022,UVA20229603,M,Mexicana,NA,2001-08-28,Repetidor,Itzimná,Preparatoria Estatal No. 1,Tizimín,Ingeniería,Lic. en Arquitectura,Matutino,2023-A
2022,UVA20222968,M,NA,Tizimín,2000-04-21,Nuevo,Francisco De Montejo,NA,NA,Licenciatura,Lic. en Psicología,Vespertino,2024-B
2022,UVA20223391,M,Mexicana,NA,1997-09-10,Reinscrito,Chuburná,Preparatoria Estatal No. 1,Tizimín,Ingeniería,Ing. en Procesos De Manufactura,Vespertino,Agosto-Diciembre
2022,UVA20223691,M,Mexicana,Tizimín,2003-05-04,Reinscrito,NA,NA,NA,Licenciatura,Lic. en Educación,Vespertino,Agosto-Diciembre
2022,UVA20222624,F,Mexicana,Cancún,1996-11-20,Reinscrito,Centro,Prepa Abierta,"Mérida, Yucatán",Licenciatura,Lic. en Enfermería,Vespertino,Agosto-Diciembre
2022,UVA20221020,F,Mexicana,Tizimín,2004-06-11,Reinscrito,Centro,NA,Tizimín,Ingeniería,Lic. en Odontología,Vespertino,Enero-Junio
2022,UVA20227270,F,Mexicana,Cancún,2004-08-07,Nuevo,Francisco De Montejo,Conalep Mérida,Kanasín,Licenciatura,Lic. en Nutrición,Vespertino,Enero-Junio
2022,UVA20222374,M,NA,Mérida,1995-05-06,Repetidor,Chuburná,Preparatoria Estatal No. 1,Tizimín,Licenciatura,Lic. en Educación,Matutino,Agosto-Diciembre
2022,UVA20226786,F,Mexicana,Valladolid,2000-08-07,Equivalencia,Centro,Preparatoria Estatal No. 1,Kanasín,Ingeniería,Lic. en Nutrición,Matutino,Agosto-Diciembre
2022,UVA20228701,F,Mexicana,Cancún,2001-04-24,Nuevo,Centro,Preparatoria Estatal No. 1,Umán,Licenciatura,Lic. en Contabilidad,Matutino,2023-A
2022,UVA20229296,M,Mexicana,Valladolid,2000-12-28,Repetidor,Chuburná,Prepa Abierta,Tizimín,Licenciatura,Lic. en Gastronomía,Matutino,2024-B
2022,UVA20224532,M,Mexicana,Mérida,1995-06-02,Reinscrito,Chuburná,Preparatoria Estatal No. 1,"Mérida, Yucatán",Licenciatura,Lic. en Enfermería,Matutino,2023-A
2022,UVA20225735,M,Mexicana,NA,2001-03-11,Repetidor,Itzimná,Prepa Abierta,"Mérida, Yucatán",Licenciatura,Lic. en Fisioterapia,Vespertino,2023-A
2022,UVA20222336,M,Mexicana,Tizimín,1996-09-19,Reinscrito,Centro,Prepa Abierta,Umán,Licenciatura,Lic. en Admin. De Empresas,Vespertino,2023-A
2022,UVA20221765,M,NA,Mérida,1997-09-17,Nuevo,Centro,Cbtis 95,Kanasín,Ingeniería,Lic. en Fisioterapia,Vespertino,2023-A
2022,UVA20221703,F,Mexicana,Cancún,2003-02-19,Equivalencia,Chuburná,NA,Kanasín,Ingeniería,Lic. en Odontología,Vespertino,Enero-Junio
2022,UVA20227536,F,Mexicana,NA,1999-09-11,Reinscrito,Chuburná,NA,Kanasín,Ingeniería,Ing. Civil,Matutino,Enero-Junio
2022,UVA20221259,M,NA,Cancún,1996-05-15,Reinscrito,Itzimná,Preparatoria Estatal No. 1,Umán,Ingeniería,Lic. en Psicología,Matutino,Agosto-Diciembre
2022,UVA20221690,F,NA,Valladolid,2005-05-17,Reinscrito,Centro,Preparatoria Estatal No. 1,"Mérida, Yucatán",Ingeniería,Ing. Civil,Matutino,Enero-Junio
2022,UVA20224981,M,NA,Tizimín,2000-09-01,Reinscrito,NA,Preparatoria Estatal No. 1,Umán,Licenciatura,Lic. en Psicología,Matutino,2023-A
2022,UVA20228689,M,NA,Valladolid,1997-01-26,Reinscrito,NA,NA,Umán,Ingeniería,Lic. en Odontología,Vespertino,Agosto-Diciembre
2022,UVA20222036,F,Mexicana,Tizimín,1995-10-05,Equivalencia,Chuburná,Conalep Mérida,Kanasín,Licenciatura,Ing. Civil,Matutino,2024-B
2022,UVA20223154,F,Mexicana,Mérida,1997-07-07,Nuevo,Francisco De Montejo,Prepa Abierta,Tizimín,Licenciatura,Lic. en Educación,Vespertino,2024-B
2022,UVA20225124,F,Mexicana,Tizimín,2000-07-29,Nuevo,Chuburná,Preparatoria Estatal No. 1,Kanasín,Ingeniería,Lic. en Derecho,Vespertino,2023-A
2022,UVA20227405,M,NA,Valladolid,2004-03-02,Equivalencia,Chuburná,NA,Tizimín,Licenciatura,Lic. en Odontología,Matutino,2023-A
2022,UVA20228359,F,Mexicana,Valladolid,1995-12-09,Nuevo,Chuburná,Conalep Mérida,"Mérida, Yucatán",Licenciatura,Lic. en Educación,Matutino,2023-A
2022,UVA20228703,M,Mexicana,NA,2005-10-16,Nuevo,Centro,Prepa Abierta,Umán,Licenciatura,Lic. en Enfermería,Matutino,2023-A
2022,UVA20224508,M,Mexicana,Cancún,1996-05-30,Nuevo,Centro,NA,Umán,Licenciatura,Lic. en Gastronomía,Matutino,2024-B
2022,UVA20221883,NA,Mexicana,Cancún,2001-06-11,Nuevo,NA,Preparatoria Estatal No. 1,Kanasín,Licenciatura,Lic. en Enfermería,Vespertino,2024-B
2022,UVA20223161,M,Mexicana,Cancún,2005-01-01,Repetidor,Francisco De Montejo,Preparatoria Estatal No. 1,NA,Ingeniería,Lic. en Gastronomía,Vespertino,2023-A
2022,UVA20228393,M,Mexicana,Mérida,2004-07-05,Equivalencia,Centro,Preparatoria Estatal No. 1,Umán,Ingeniería,Lic. en Educación,Vespertino,2024-B
2022,UVA20225925,NA,Mexicana,Cancún,2000-04-01,Equivalencia,Centro,NA,Tizimín,Licenciatura,Ing. Civil,Matutino,Enero-Junio
2022,UVA20223605,M,Mexicana,Valladolid,2004-07-10,Equivalencia,Centro,NA,Tizimín,Ingeniería,Lic. en Psicología,Matutino,Enero-Junio
2022,UVA20221172,NA,Mexicana,Valladolid,2005-05-26,Repetidor,Itzimná,Preparatoria Estatal No. 1,Umán,Ingeniería,Lic. en Fisioterapia,Matutino,Enero-Junio
2022,UVA20224219,M,Mexicana,NA,1996-10-04,Reinscrito,NA,Cbtis 95,Umán,Licenciatura,Lic. en Nutrición,Matutino,Agosto-Diciembre
2022,UVA20222286,F,Mexicana,Tizimín,1998-05-08,Repetidor,Centro,Conalep Mérida,Kanasín,Ingeniería,Lic. en Gastronomía,Vespertino,2024-B
2022,UVA20225849,M,Mexicana,NA,1997-01-18,Reinscrito,Itzimná,Cbtis 95,Kanasín,Licenciatura,Lic. en Psicología,Vespertino,Agosto-Diciembre
2022,UVA20229338,M,Mexicana,Mérida,1996-07-03,Equivalencia,Centro,Preparatoria Estatal No. 1,Umán,Ingeniería,Lic. en Derecho,Matutino,Agosto-Diciembre
2022,UVA20228359,F,NA,Valladolid,2005-04-04,Nuevo,Centro,NA,Tizimín,Ingeniería,Lic. en Psicología,Vespertino,Agosto-Diciembre
2022,UVA20224087,F,Mexicana,Cancún,2002-12-12,Nuevo,Centro,NA,"Mérida, Yucatán",Ingeniería,Lic. en Contabilidad,Vespertino,Agosto-Diciembre
2022,UVA20228809,M,Mexicana,Cancún,1999-05-22,Repetidor,NA,Conalep Mérida,"Mérida, Yucatán",Licenciatura,Lic. en Diseño De Modas,Vespertino,Agosto-Diciembre
