anio_inscripcion,matricula,sexo,nacionalidad,lugar_nacimiento,fecha_nacimiento,tipo_ingreso,colonia,escuela_procedencia,ubicacion_escuela_procedencia,nivel,carrera,turno,ciclo
2018,1817048,F,Mexicana,Sinaloa,1998-12-27,Repetidor,Pensiones,Cobay Tixkokob,"97470 Tixkokob, Yucatán",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1804022,M,Mexicana,Yucatán,1999-09-25,Nuevo,Montecristo,Mexicana Del Mayab,"Calle 61 322, 97169 Mérida, Yucatán",Licenciatura,Gastronomía,Vespertino,Enero-Abril
2018,1817027,F,Mexicana,Canada,2003-10-13,Nuevo,Altabrisa,Preparatoria Muna,"Calle 19, Colonia Ninguno, Municipio Muna, Yucatán, C.p. 97840",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817022,F,Mexicana,Campeche,2000-10-13,Reinscrito,México,Colegio De Bachilleres Chiapas,"Blvrd Presa Chicoasén 950, Amp Las Palmas, 29044 Tuxtla Gutiérrez, Chis.",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1817022,F,Mexicana,Michoacán,1997-03-07,Nuevo,Dolores Otero,Cobay Valladolid,"Calle 32 S/n, Fernando Novelo, 97780 Valladolid, Yucatan",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817047,F,Mexicana,Veracruz,2005-02-06,Equivalencia,Francisco De Montejo,Cobay Chenku,"Calle 32, Por Calle 25 Y 27 Sn, Residencial Del Nte, 97219 Mérida, Yuc.",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817003,M,Mexicana,Chihuahua,2003-01-28,Reinscrito,Las Américas,Colegio De Bachilleres Quintana Roo,"Calle 12 Entre Avenida 30, 77710 Playa Del Carmen",Licenciatura,Odontología,Matutino,Agosto-Diciembre
2018,1817018,F,Mexicana,Baja California,2001-11-01,Equivalencia,Wallis,Jose Dolores Rodriguez Ticul,"Calle 18 No. 175, 97860 Ticul, Yucatán",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1817034,F,Mexicana,Campeche,2001-03-28,Reinscrito,San Ramón Norte,Cobay Santa Rosa,"Av. 1o. De Mayo X 107 Y 109, 97279 Mérida, Yucatán",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1809032,M,Mexicana,Tamaulipas,2001-08-30,Equivalencia,Mayapán,Preparatoria Modelo,"Paseo De Montejo No.444, Centro, 97000 Mérida, Yucatán",Ingeniería,Enfermería,Matutino,Septiembre-Diciembre
2018,1816024,M,Mexicana,Quintana Roo,1995-10-11,Reinscrito,Miguel Alemán,Preparatoria No. 8,"C. 51, Francisco De Montejo Ii X 58 Y 60, 97203 Mérida, Yucatán",Licenciatura,Criminología,Matutino,Mayo-Agosto
2018,1815031,M,Mexicana,Puebla,2002-03-13,Equivalencia,Centro,Instituto Mexico,"Calle 50 290, Roma, 97218 Mérida, Yucatán",Licenciatura,Psicología,Vespertino,Mayo-Agosto
2018,1832028,M,Mexicana,Campeche,1996-05-09,Reinscrito,Chuburná De Hidalgo,Cobach Cozumel,"50 Avenida Sur, C. 27 Sur, San Miguel I, 77666 Cozumel, Q.r.",Licenciatura,Contabilidad,Matutino,Septiembre-Diciembre
2018,1817050,F,Mexicana,Veracruz,1998-05-06,Nuevo,Wallis,Cetis 112,"C. 55 No. 728, Pacabtún, 97160 Mérida, Yuc.",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1817010,M,Mexicana,Campeche,1998-03-25,Reinscrito,Itzimná,Universidad Cnci,"Calle 56 No. 508 Altos Centro, Mérida",Licenciatura,Odontología,Matutino,Enero-Junio
2018,1817020,F,Mexicana,Monterrey,2002-11-23,Nuevo,Xoclán,Preparatoria 4,"En Calle 20 S/n, Colonia Ninguno, Cansahcab, Yucatán",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817040,M,Mexicana,Ciudad De Mexico,1995-12-28,Repetidor,Mayapán,Preparatoria Estatal 3,"Calle 57a 744, 97160 Mérida",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1825016,M,Mexicana,Michoacán,1997-04-03,Reinscrito,Xoclán,Upp Prepa,"Av Jacinto Canek 739, Paseo De Las Fuentes, 97230 Mérida, Yucatán",Licenciatura,Nutrición,Vespertino,Enero-Abril
2018,1817011,M,Mexicana,Baja California,1997-05-08,Nuevo,Dolores Otero,Preparatoria Lafayette,"Calle 35 No. Sn, Colonia Cuauhtemoc, Ciudad Del Carmen, Carmen, Campeche C.p. 24170",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1817027,F,Mexicana,Ciudad De Mexico,2002-04-10,Nuevo,Jardines Del Norte,Ibcey,"Calle 31b #360 X 26 Y 28, Col. Adolfo López Mateos, Mérida, Yucatán",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1835014,M,Mexicana,Michoacán,2005-12-04,Reinscrito,Temozón Norte,David Alfaro Siqueiros Miraflores,"Calle 15 230, Col. Miraflores, Cp 97179, Mérida, Yucatán",Licenciatura,Derecho,Matutino,Mayo-Agosto
2018,1827013,F,Mexicana,Aguascalientes,1999-07-21,Equivalencia,Nueva Kukulcán,Centro De Estudios Tecnológicos Del Mar No 17,"Progreso, Boulevard Turístico Yucalpetén, 97320 Progreso, Yucatán",Ingeniería,Administración De Empresas,Matutino,Mayo-Agosto
2018,1817021,M,Mexicana,Sinaloa,2005-12-06,Nuevo,Dzityá,Republica De Mexico,"Calle 72 Av. Reforma #453 X 51 Y 53, Centro, Cp 97000, Mérida, Yucatán",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1817033,M,Mexicana,Aguascalientes,2001-10-10,Equivalencia,Pensiones,Colegio Bachilleres De Tabasco 46,"Villa Las Flores, 86780 Jonuta, Tab.",Licenciatura,Odontología,Matutino,Agosto-Diciembre
2018,1820017,M,Mexicana,Canada,2002-01-08,Equivalencia,Mayapán,Cbtis 95,"Calle 18 No. 300-x 49, Salvador Alvarado Sur, 97190 Mérida, Yuc.",Licenciatura,Arquitectura,Vespertino,Septiembre-Diciembre
2018,1802017,M,Mexicana,Tabasco,1999-09-12,Equivalencia,San Antonio Kaua,Cbta Izamal 185,"C. 30 102, Guadalupe, 97540 Izamal, Yuc.",Ingeniería,Educación,Matutino,Enero-Abril
2018,1817036,F,Mexicana,Canada,1996-09-10,Reinscrito,Ciudad Caucel,Centro Universitario Montejo,"Calle 60 No. 106 X 21 Y 23, 97205 Mérida, Yucatán",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1817008,F,Mexicana,Chihuahua,2005-09-22,Repetidor,Ciudad Caucel,Ricardo Flores Magón,"Calle 21 102b X 20 Y 22, 97400 Telchac, Yucatán",Licenciatura,Odontología,Vespertino,Enero-Junio
2018,1827021,M,Mexicana,Sinaloa,2001-05-31,Reinscrito,Bojórquez,Enep Unam Sep,"Av. Observatorio 170, Observatorio, Miguel Hidalgo, 11860 Ciudad De México, Cdmx.",Ingeniería,Administración De Empresas,Vespertino,Septiembre-Diciembre
2018,1817031,F,Mexicana,Tamaulipas,1995-02-08,Equivalencia,García Ginerés,Cobay Xoclan,"Calle 132 X 42, Xoclán Carmelitas, 97245 Mérida, Yucatán",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1801029,F,Mexicana,Tamaulipas,1999-09-26,Nuevo,Itzimná,Plantel Azteca,"Calle 23 S/n X 44a Y 44b Cct 31ebh0004b, Mérida, Mexico, 97219",Ingeniería,Arquitectura,Matutino,Enero-Abril
2018,1831045,M,Mexicana,Michoacán,2003-01-05,Reinscrito,Campestre,Conalep Merida,"Tablaje Catastral 31,800, Col. Polígono Chuburná, Entre Los Km 38 Y 39 Del Periférico Poniente, Mérida, Yucatán",Ingeniería,Educación,Vespertino,Enero-Abril
2018,1816016,F,Mexicana,Tabasco,1998-09-22,Equivalencia,Nueva Kukulcán,Universidad Vizcaya De Las Américas,"Calle 33 #140 Entre Calle 20 A Y 22 Col, Chuburná De Hidalgo, 97205 Mérida, Yuc.",Licenciatura,Criminología,Matutino,Septiembre-Diciembre
2018,1827045,M,Mexicana,Aguascalientes,1996-09-27,Repetidor,Wallis,Cbta Izamal 185,"C. 30 102, Guadalupe, 97540 Izamal, Yuc.",Ingeniería,Administración De Empresas,Matutino,Mayo-Agosto
2018,1817010,M,Mexicana,San Lorenzo,2005-03-11,Nuevo,Mulsay,Centro De Bachillerato Tecnologico Agropecuario,"97315 Mérida, Yucatán",Licenciatura,Odontología,Matutino,Enero-Junio
2018,1801020,M,Mexicana,Tamaulipas,2005-12-27,Nuevo,Mayapán,Cobay Tekit,"Calle 21 Entre Calle 44, Tekit, Yucatán",Licenciatura,Arquitectura,Matutino,Mayo-Agosto
2018,1804045,M,Mexicana,Chihuahua,2002-09-11,Nuevo,México,Cecyte,"Cl. 143 314, Emiliano Zapata Sur L, 97297 Mérida, Yuc.",Ingeniería,Gastronomía,Matutino,Enero-Abril
2018,1837050,M,Mexicana,Canada,1996-02-03,Equivalencia,Montes De Amé,Cbtis 111 Cancun,"Av. Chichen-itza Supermanzana 1, 77500 Cancún, Q.r.",Licenciatura,Ingeniería Civil,Matutino,Mayo-Agosto
2018,1810022,M,Mexicana,Chihuahua,2005-06-11,Nuevo,Dzityá,Emsad 07 El Desengaño,"Carretera Justo Sierra-el Desengaño Candelaria, Campeche",Ingeniería,Fisioterapia,Matutino,Enero-Abril
2018,1815021,M,Mexicana,Puebla,2002-08-30,Equivalencia,Dzityá,Cobay Seye,"Calle Sin Referencia, Pueblo Seyé, Yucatán, C.p. 97570.",Licenciatura,Psicología,Vespertino,Mayo-Agosto
2018,1817015,M,Mexicana,Campeche,1997-10-28,Equivalencia,Dolores Otero,Preparatoria Juventus,"Calle 65 543.a, Parque Santiago, Centro, 97000 Mérida, Yucatán",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1817014,F,Mexicana,Puebla,1997-11-11,Nuevo,Xoclán,Prepa 4 Cansahcab,"Calle 20 S/n, Cansahcab Centro, 97410 Cansahcab, Yucatán",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1816030,M,Mexicana,Chiapas,2005-03-17,Nuevo,Xoclán,Cobay Homun,"97580 Homún, Yucatán",Licenciatura,Criminología,Matutino,Septiembre-Diciembre
2018,1817036,F,Mexicana,Yucatán,1995-06-25,Repetidor,Mulsay,Preparatoria Estatal 3,"Calle 57a 744, 97160 Mérida",Licenciatura,Odontología,Vespertino,Enero-Junio
2018,1817024,F,Mexicana,Chiapas,2003-09-27,Nuevo,Brisas,Cobay Cholul,"97305 Mérida, Yucatán",Licenciatura,Odontología,Matutino,Enero-Junio
2018,1817046,F,Mexicana,Canada,2003-11-23,Reinscrito,Juan Pablo Ii,Alianza De Camioneros,"C. 64 602, Entre 75, 97000 Mérida, Yucatán",Licenciatura,Odontología,Matutino,Agosto-Diciembre
2018,1813020,F,Mexicana,Baja California,1995-11-16,Equivalencia,Altabrisa,Eligio Ancona,"Calle 59 No. 624, Barrio Santiago, Mérida, Yucatán",Ingeniería,Nutrición,Vespertino,Septiembre-Diciembre
2018,1817034,M,Mexicana,Chiapas,2000-08-16,Equivalencia,Centro,Cobay Hunucma,"Calle 26 No. Sn, Colonia Itzimna, Hunucmá, Yucatán",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1817009,F,Mexicana,San Lorenzo,2001-08-08,Reinscrito,Centro,Preparatoria 7,"Calle 12, 97149 Mérida, Yucatán",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817030,F,Mexicana,Tabasco,1996-06-04,Repetidor,Centro,Colegio De Bachilleres Quintana Roo,"Calle 12 Entre Avenida 30, 77710 Playa Del Carmen",Licenciatura,Odontología,Vespertino,Enero-Junio
2018,1817015,M,Mexicana,Michoacán,1997-06-01,Nuevo,Nueva Kukulcán,Preparatoria Miguel Angel,"Calle 5 Sur N, 97139 Mérida, Yucatán",Ingeniería,Odontología,Matutino,Agosto-Diciembre
2018,1836014,M,Mexicana,Aguascalientes,2004-01-18,Repetidor,Wallis,Emsad 07 El Desengaño,"Carretera Justo Sierra-el Desengaño Candelaria, Campeche",Ingeniería,Gastronomía,Vespertino,Enero-Abril
2018,1817034,F,Mexicana,Puebla,2001-09-09,Nuevo,Salvador Alvarado Sur,Colegio Benito Juarez Garcia,"C. 107, Santa Rosa, 97279 Mérida, Yuc.",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817042,F,Mexicana,Yucatán,2000-03-23,Nuevo,Altabrisa,Instituto David Alfaro,"Calle 65 230, 97179 Mérida, Yucatán",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1810043,F,Mexicana,Tamaulipas,2001-06-11,Equivalencia,México,Cobay Cacalchen,"Calle 19 91, Ciudad Ninguno, Cacalchén, Yucatán. Cp. 97460",Ingeniería,Fisioterapia,Matutino,Enero-Abril
2018,1837018,M,Mexicana,Chiapas,2002-06-23,Equivalencia,Mulsay,Gonzalo Camara Zavala,"Calle 60 602, Col. Centro, Cp 97000, Mérida, Yucatán",Licenciatura,Ingeniería Civil,Matutino,Enero-Abril
2018,1817033,F,Mexicana,Yucatán,1996-04-25,Reinscrito,San Ramón Sur,Universidad Mexico Americana Del Norte A.c.,"Primera S/n, Col. Círculo, Cp 88640, Reynosa, Tamaulipas, México",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1817031,M,Mexicana,Michoacán,2004-07-24,Reinscrito,Nueva Kukulcán,Prepa Abierta,"Calle 31-a Por 8, Col. San Esteban, C. P. 97149, Mérida, Yucatán",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1833034,F,Mexicana,Monterrey,1998-02-08,Reinscrito,Itzimná,Colegio De Bachilleres Del Estado De Campeche,"Calle Castillo Oliver No. 14, Entre Lorenzo Alfaro Alomía Y Avenida Miguel Alemán Área Ah-kim-pech, C.p. 24014, San Francisco De Campeche, Campeche",Ingeniería,Diseño De Modas,Vespertino,Enero-Abril
2018,1835020,F,Mexicana,Quintana Roo,1998-12-15,Repetidor,Mayapán,Ibcey,"Calle 31b #360 X 26 Y 28, Col. Adolfo López Mateos, Mérida, Yucatán",Licenciatura,Derecho,Matutino,Mayo-Agosto
2018,1814020,M,Mexicana,Veracruz,1995-05-03,Reinscrito,Miguel Alemán,Conrado Menendez Diaz,"Av Fidel Velázquez 849, 97169 Mérida, Yucatán",Ingeniería,Administración De Empresas,Vespertino,Mayo-Agosto
2018,1825021,M,Mexicana,Aguascalientes,2004-10-09,Reinscrito,Montes De Amé,Cobay Tzucacab,"C. 30, 97960 Tzucacab, Yuc.",Licenciatura,Nutrición,Matutino,Enero-Abril
2018,1817035,M,Mexicana,Puebla,1997-02-05,Repetidor,Emiliano Zapata Sur,Colegio Nacional De Educación Profesional Técnica,"Calle 59 No. 729, Fraccionamiento Pacabtún, Mérida, Yucatán",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1817016,F,Mexicana,Quintana Roo,2004-12-19,Reinscrito,Chuburná De Hidalgo,Cobay 5,"Carretera Federal Peto, Santa Rosa Km 5, 97930 Peto, Yucatán",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1817012,F,Mexicana,Aguascalientes,1997-06-28,Repetidor,Brisas,Cobay Kanasin,"Calle 14 S/n X 33, 97370 Kanasín, Yucatán",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1837042,F,Mexicana,Monterrey,2000-09-05,Repetidor,Altabrisa,Eligio Ancona,"Calle 59 No. 624, Barrio Santiago, Mérida, Yucatán",Licenciatura,Ingeniería Civil,Matutino,Enero-Abril
2018,1809022,F,Mexicana,Monterrey,2004-09-07,Reinscrito,Francisco De Montejo,Preparatoria Mexico,"C. 72 453, 97000 Mérida, Yucatán",Ingeniería,Enfermería,Matutino,Enero-Abril
2018,1817014,M,Mexicana,Aguascalientes,2001-11-29,Nuevo,Wallis,Preparatoria Modelo,"Paseo De Montejo No.444, Centro, 97000 Mérida, Yucatán",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1817035,M,Mexicana,San Lorenzo,1998-10-08,Equivalencia,Dzityá,Ibcey,"Calle 31b #360 X 26 Y 28, Col. Adolfo López Mateos, Mérida, Yucatán",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1801033,F,Mexicana,Chiapas,2003-12-04,Nuevo,Mulsay,Bachilleres Americas,"Boulevard Benito Juárez 1404, Monclova, Coahuila De Zaragoza.",Ingeniería,Arquitectura,Matutino,Enero-Abril
2018,1817004,F,Mexicana,Baja California,1999-02-04,Repetidor,Nueva Kukulcán,Preparatoria Estatal No. 9,"Yuc 31, 97880 Oxkutzcab, Yucatán",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817009,F,Mexicana,Baja California,1997-12-13,Reinscrito,Francisco De Montejo,Victor Manuel Cervera Pacheco,"C. 12-d 2a, 97370 Kanasín, Yucatán",Licenciatura,Odontología,Matutino,Enero-Junio
2018,1817002,M,Mexicana,Canada,2001-03-23,Repetidor,Nueva Kukulcán,Colegio De Bachilleres Chiapas,"Blvrd Presa Chicoasén 950, Amp Las Palmas, 29044 Tuxtla Gutiérrez, Chis.",Licenciatura,Odontología,Matutino,Enero-Junio
2018,1814025,M,Mexicana,Puebla,1995-10-03,Reinscrito,Montecristo,Instituto Mexico,"Calle 50 290, Roma, 97218 Mérida, Yucatán",Licenciatura,Administración De Empresas,Matutino,Septiembre-Diciembre
2018,1813021,M,Mexicana,San Lorenzo,1997-02-22,Repetidor,Miguel Alemán,Manuel Crescencio Rejon,"C. 69 452, 97000 Mérida, Yucatán",Licenciatura,Nutrición,Vespertino,Mayo-Agosto
2018,1836008,M,Mexicana,Sinaloa,2002-12-28,Equivalencia,San Antonio Kaua,Uabic,"Calle 185 20, 97315 Mérida, Yucatán",Licenciatura,Gastronomía,Vespertino,Mayo-Agosto
2018,1817030,F,Mexicana,Tabasco,2003-10-16,Equivalencia,Temozón Norte,Cobay Chicxulub Pueblo,"Calle 12 X 15 Y 17 Carretera Hacienda Guadalupe, 97340 Chicxulub, Yucatán",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817019,F,Mexicana,Aguascalientes,1998-07-23,Nuevo,Chuburná De Hidalgo,Cobay Tizimin,"Calle 48-b S/n Por Calle 31, Centro, 97702 Tizimín, Yucatán",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1835037,M,Mexicana,Tamaulipas,2003-03-28,Nuevo,San Antonio Kaua,Cobay Cuzama,"Km 2 Carretera Cuzama Homun, Cuzamá, Yucatán",Licenciatura,Derecho,Vespertino,Septiembre-Diciembre
2018,1817017,M,Mexicana,Chiapas,1995-02-07,Equivalencia,Dolores Otero,Cobay Tizimin,"Calle 48-b S/n Por Calle 31, Centro, 97702 Tizimín, Yucatán",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1817010,M,Mexicana,Monterrey,2000-08-19,Reinscrito,Francisco De Montejo,Mexicana Del Mayab,"Calle 61 322, 97169 Mérida, Yucatán",Licenciatura,Odontología,Matutino,Enero-Junio
2018,1809046,M,Mexicana,Chiapas,1997-11-22,Nuevo,Ciudad Caucel,Colegio Bachilleres Tabasco,"Av. Paseo La Choca 100, Multiochenta, 86085 Villahermosa, Tab.",Licenciatura,Enfermería,Vespertino,Septiembre-Diciembre
2018,1835044,F,Mexicana,Quintana Roo,2003-04-18,Reinscrito,Mayapán,Cbtis 28 Cozumel,"Antonio González Fernández. 600, 10 De Abril, 77622 Cozumel, Q.r.",Licenciatura,Derecho,Matutino,Enero-Abril
2018,1836039,F,Mexicana,Canada,1997-12-06,Repetidor,Campestre,Cobay Santa Rosa,"Av. 1o. De Mayo X 107 Y 109, 97279 Mérida, Yucatán",Ingeniería,Gastronomía,Matutino,Mayo-Agosto
2018,1817001,M,Mexicana,Michoacán,1997-06-21,Equivalencia,Dolores Otero,Prepa 4 Cansahcab,"Calle 20 S/n, Cansahcab Centro, 97410 Cansahcab, Yucatán",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1810048,M,Mexicana,Tamaulipas,2002-04-13,Equivalencia,Itzimná,Cobay Kanasin,"Calle 14 S/n X 33, 97370 Kanasín, Yucatán",Licenciatura,Fisioterapia,Vespertino,Enero-Abril
2018,1801009,M,Mexicana,Sinaloa,2004-05-30,Nuevo,Altabrisa,Cobay Komchen,"Calle 14 Por 31, Komchen, 97300 Komchén, Yucatán",Ingeniería,Arquitectura,Vespertino,Mayo-Agosto
2018,1804042,F,Mexicana,Canada,2001-02-17,Equivalencia,Dzityá,Cobay Chenku,"Calle 32, Por Calle 25 Y 27 Sn, Residencial Del Nte, 97219 Mérida, Yuc.",Licenciatura,Gastronomía,Matutino,Enero-Abril
2018,1817019,M,Mexicana,Sinaloa,2002-12-12,Reinscrito,Xoclán,Cobay Ticul,"C. 41 X 24 Y 24a Col. Santiago, 97370 Kanasín, Yucatán",Licenciatura,Odontología,Matutino,Agosto-Diciembre
2018,1817047,F,Mexicana,Tabasco,2000-07-14,Repetidor,Brisas,Enep Unam Sep,"Av. Observatorio 170, Observatorio, Miguel Hidalgo, 11860 Ciudad De México, Cdmx.",Licenciatura,Odontología,Vespertino,Enero-Junio
2018,1814018,M,Mexicana,Puebla,2004-01-28,Reinscrito,Salvador Alvarado Sur,Acuerdo 286,Na,Licenciatura,Administración De Empresas,Matutino,Septiembre-Diciembre
2018,1832018,M,Mexicana,Puebla,2002-12-30,Repetidor,Temozón Norte,Cema,"Fracc, C. 27 150, San Miguel, 97140 Mérida, Yuc.",Ingeniería,Contabilidad,Matutino,Septiembre-Diciembre
2018,1814022,F,Mexicana,Baja California,2001-09-30,Reinscrito,Pensiones,Colegio Manuel Sanchez Marmol,"Carlos Alberto Madrazo 90, 86800 Teapa, Tabasco",Ingeniería,Administración De Empresas,Matutino,Enero-Abril
2018,1814001,M,Mexicana,Baja California,2002-08-01,Repetidor,Pensiones,Siglo Xxi,"Calle 21 216, Mérida, Yucatán",Licenciatura,Administración De Empresas,Vespertino,Enero-Abril
2018,1817045,M,Mexicana,San Lorenzo,2003-04-24,Repetidor,Temozón Norte,Preparatoria Estatal 3,"Calle 57a 744, 97160 Mérida",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1810019,M,Mexicana,Chihuahua,2003-06-19,Reinscrito,Mayapán,Enep Unam Sep,"Av. Observatorio 170, Observatorio, Miguel Hidalgo, 11860 Ciudad De México, Cdmx.",Licenciatura,Fisioterapia,Matutino,Mayo-Agosto
2018,1817021,F,Mexicana,Ciudad De Mexico,2001-04-27,Nuevo,Mayapán,Colegio De Bachilleres Del Estado De Campeche,"Calle Castillo Oliver No. 14, Entre Lorenzo Alfaro Alomía Y Avenida Miguel Alemán Área Ah-kim-pech, C.p. 24014, San Francisco De Campeche, Campeche",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1809007,M,Mexicana,Chihuahua,2004-08-11,Reinscrito,Montes De Amé,Cobay Kanasin,"Calle 14 S/n X 33, 97370 Kanasín, Yucatán",Ingeniería,Enfermería,Vespertino,Enero-Abril
2018,1806033,F,Mexicana,Tamaulipas,1999-07-13,Equivalencia,García Ginerés,Cbtis 80,"Calle 27 369, Edesio Carrillo Puerto, 97430 Motul De Carrillo, 97430",Ingeniería,Diseño De Modas,Vespertino,Enero-Abril
2018,1837021,F,Mexicana,Chiapas,1995-07-14,Reinscrito,Dzityá,Cobay Uman,"Calle 16 S/n X 10 Y 12 Col. Cepeda Peraza, Umán, Yucatán",Ingeniería,Ingeniería Civil,Matutino,Septiembre-Diciembre
2018,1815011,F,Mexicana,Canada,1998-10-09,Equivalencia,Altabrisa,Ineve,"S. Lorenzo 141, Tlacoquemecatl Del Valle, Benito Juárez, 03200 Ciudad De México, México",Ingeniería,Psicología,Vespertino,Mayo-Agosto
2018,1812036,M,Mexicana,Michoacán,2002-11-18,Equivalencia,Salvador Alvarado Sur,San Agustin,"C. 58 480b, 97000 Mérida, Yucatán",Ingeniería,Contabilidad,Matutino,Mayo-Agosto
2018,1817020,F,Mexicana,Campeche,2004-06-18,Equivalencia,Miguel Alemán,Preparatoria Estatal Num. 10,"Calle 59 Num. Ext. 821 Balcones Iii, Ciudad Caucel , Mérida, Yucatán",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1817007,M,Mexicana,Campeche,2004-12-21,Repetidor,Chuburná De Hidalgo,Universidad Autonoma Del Carmen,"C. 56 4, Benito Juárez, 24180 Cdad. Del Carmen, Camp.",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1817028,F,Mexicana,Tamaulipas,1995-10-03,Nuevo,Bojórquez,Colegio Mesoamericano,"Calle 75, 542 A, Centro, Mérida, Yucatán",Ingeniería,Odontología,Matutino,Enero-Junio
2018,1817021,F,Mexicana,Quintana Roo,2000-12-10,Equivalencia,Salvador Alvarado Sur,Preparatoria Estatal No. 9,"Yuc 31, 97880 Oxkutzcab, Yucatán",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1817034,F,Mexicana,Baja California,2001-04-04,Equivalencia,Pensiones,Cetesc,"C. 61 496a-por 56 Y 58, Centro, 97000 Mérida, Yuc.",Licenciatura,Odontología,Vespertino,Agosto-Diciembre
2018,1817009,M,Mexicana,Sinaloa,2004-01-15,Equivalencia,Chuburná De Hidalgo,Salvador Alvarado,"Cll 20 302, 97205 Mérida, Yucatán",Licenciatura,Odontología,Matutino,Agosto-Diciembre
2018,1832001,F,Mexicana,Tamaulipas,1998-11-23,Equivalencia,Altabrisa,Cobay Tixpeual,"C. 25 Entre 17 Y 19, 97386 Tixpéhual, Yucatán",Ingeniería,Contabilidad,Vespertino,Septiembre-Diciembre
2018,1817002,F,Mexicana,Ciudad De Mexico,2003-11-14,Equivalencia,Bojórquez,Centro Universitario Montejo,"Calle 60 No. 106 X 21 Y 23, 97205 Mérida, Yucatán",Licenciatura,Odontología,Matutino,Enero-Junio
2018,1815015,F,Mexicana,San Lorenzo,2001-06-30,Reinscrito,San Antonio Kaua,Corem Merida,"C. 26 Diag. 112, Las Brisas, 97144 Mérida, Yuc.",Ingeniería,Psicología,Vespertino,Mayo-Agosto
2018,1817028,M,Mexicana,Campeche,2003-01-28,Reinscrito,San Ramón Sur,Jose Vasconcelos,"Calle 59, 615e X 80 Y 82, 97000 Mérida, Yucatán",Ingeniería,Odontología,Matutino,Agosto-Diciembre
2018,1817035,F,Mexicana,Yucatán,2003-07-01,Repetidor,Xoclán,Prepa 4 Cansahcab,"Calle 20 S/n, Cansahcab Centro, 97410 Cansahcab, Yucatán",Ingeniería,Odontología,Vespertino,Agosto-Diciembre
2018,1817041,M,Mexicana,Michoacán,1999-11-28,Equivalencia,Jardines Del Norte,Colegio De Estudios Universitarios Del Mayab,"C. 59 627, Barrio De Santiago, Centro, 97000 Mérida, Yuc.",Ingeniería,Odontología,Vespertino,Enero-Junio
2018,1816041,M,Mexicana,Puebla,1995-06-30,Equivalencia,Emiliano Zapata Sur,Cobay Abala,"Unnamed Road, 97825 Abalá, Yuc.",Licenciatura,Criminología,Vespertino,Septiembre-Diciembre
2018,1817006,F,Mexicana,Veracruz,2004-08-17,Repetidor,García Ginerés,Conalep Merida,"Tablaje Catastral 31,800, Col. Polígono Chuburná, Entre Los Km 38 Y 39 Del Periférico Poniente, Mérida, Yucatán",Licenciatura,Odontología,Matutino,Agosto-Diciembre
2018,1809042,M,Mexicana,San Lorenzo,2001-02-07,Equivalencia,Francisco De Montejo,Cobay Uman,"Calle 16 S/n X 10 Y 12 Col. Cepeda Peraza, Umán, Yucatán",Ingeniería,Enfermería,Vespertino,Mayo-Agosto
2018,1836034,F,Mexicana,Puebla,1999-07-27,Reinscrito,Las Américas,Cobay Teabo,"Calle 23 57, 97910 Teabo, Yucatán",Licenciatura,Gastronomía,Matutino,Mayo-Agosto
