anio,matricula,edad,sexo,carrera,modalidad,tipo_ciclo,ciclo,periodo
2024,362024025,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,3
2024,362024026,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,8
2024,362024027,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,8
2024,362024028,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,3
2024,362024029,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,6
2024,362024030,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,7
2024,362024031,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,2
2024,362024032,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,5
2024,362024033,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,1
2024,362024034,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,8
2024,362024035,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,7
2024,362024036,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,2
2024,362024037,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,5
2024,362024038,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,3
2024,362024039,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,8
2024,362024040,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,3
2024,362024041,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,9
2024,362024042,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,9
2024,362024043,19,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,4
2024,362024044,20,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,1
2024,362024045,20,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,7
2024,362024046,20,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,7
2024,362024047,20,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,2
2024,362024048,20,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,8
2024,362024049,20,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,5
2024,362024050,20,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,6
2024,362024051,20,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,9
2024,362024052,20,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,7
2024,362024053,20,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,2
2024,362024054,20,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,7
2024,362024055,20,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,2
2024,362024056,20,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,2
2024,362024057,20,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,7
2024,362024058,20,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,6
2024,362024059,20,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,4
2024,362024060,20,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,4
2024,362024061,20,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,1
2024,362024062,20,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,8
2024,362024063,20,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,5
2024,362024064,20,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,5
2024,362024065,20,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,3
2024,362024066,20,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,2
2024,362024067,20,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,9
2024,362024068,20,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,1
2024,362024069,20,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,9
2024,362024070,20,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,8
2024,362024071,20,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,7
2024,362024072,20,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,1
2024,362024073,20,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,8
2024,362024074,20,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,3
2024,362024075,21,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,2
2024,362024076,21,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,1
2024,362024077,21,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,4
2024,362024078,21,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,4
2024,362024079,21,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,3
2024,362024080,21,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,8
2024,362024081,21,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,5
2024,362024082,21,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,7
2024,362024083,21,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,1
2024,362024084,21,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,1
2024,362024085,21,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,3
2024,362024086,22,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,1
2024,362024087,22,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,1
2024,362024088,22,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,8
2024,362024089,22,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,8
2024,362024090,22,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,9
2024,362024091,22,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,1
2024,362024092,22,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,2
2024,362024093,22,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,5
2024,362024094,22,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,3
2024,362024095,22,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,4
2024,362024096,22,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,5
2024,362024097,23,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,3
2024,362024098,23,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,5
2024,362024099,24,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,5
2024,362024100,25,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,7
2024,362024101,25,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,9
2024,362024102,26,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,8
2024,362024103,26,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,5
2024,362024104,28,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,7
2024,362024105,30,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,8
2024,362024106,38,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,9
2024,362024107,39,Masculino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,5
2024,362024108,42,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,5
2024,362024109,53,Femenino,Gastronomía,Mixto/Sabatino,Cuatrimestral,Enero-Abril,4
2024,042024001,17,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,5
2024,042024002,17,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,8
2024,042024003,17,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,9
2024,042024004,17,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,5
2024,042024005,17,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,3
2024,042024006,19,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,9
2024,042024007,19,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,2
2024,042024008,19,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,3
2024,042024009,19,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,1
2024,042024010,19,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,3
2024,042024011,19,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,8
2024,042024012,19,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,1
2024,042024013,19,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,4
2024,042024014,19,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,9
2024,042024015,19,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,2
2024,042024016,19,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,4
2024,042024017,19,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,4
2024,042024018,19,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,3
2024,042024019,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,2
2024,042024020,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,8
2024,042024021,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,2
2024,042024022,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,4
2024,042024023,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,3
2024,042024024,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,9
2024,042024025,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,1
2024,042024026,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,7
2024,042024027,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,2
2024,042024028,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,1
2024,042024029,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,1
2024,042024030,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,6
2024,042024031,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,3
2024,042024032,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,4
2024,042024033,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,8
2024,042024034,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,3
2024,042024035,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,2
2024,042024036,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,7
2024,042024037,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,3
2024,042024038,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,3
2024,042024039,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,7
2024,042024040,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,5
2024,042024041,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,6
2024,042024042,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,9
2024,042024043,19,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,8
2024,042024044,20,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,7
2024,042024045,20,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,3
2024,042024046,20,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,9
2024,042024047,20,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,5
2024,042024048,20,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,1
2024,042024049,20,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,8
2024,042024050,20,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,5
2024,042024051,20,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,4
2024,042024052,20,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,9
2024,042024053,20,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,3
2024,042024054,20,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,2
2024,042024055,20,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,8
2024,042024056,20,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,2
2024,042024057,20,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,6
2024,042024058,20,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,8
2024,042024059,20,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,3
2024,042024060,20,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,5
2024,042024061,20,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,4
2024,042024062,20,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,6
2024,042024063,20,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,8
2024,042024064,20,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,3
2024,042024065,20,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,4
2024,042024066,20,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,8
2024,042024067,20,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,2
2024,042024068,20,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,1
2024,042024069,20,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,4
2024,042024070,20,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,5
2024,042024071,20,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,9
2024,042024072,20,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,7
2024,042024073,20,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,7
2024,042024074,20,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,3
2024,042024075,21,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,9
2024,042024076,21,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,3
2024,042024077,21,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,1
2024,042024078,21,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,5
2024,042024079,21,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,6
2024,042024080,21,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,1
2024,042024081,21,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,2
2024,042024082,21,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,8
2024,042024083,21,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,1
2024,042024084,21,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,3
2024,042024085,21,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,4
2024,042024086,22,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,8
2024,042024087,22,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,9
2024,042024088,22,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,6
2024,042024089,22,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,8
2024,042024090,22,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,7
2024,042024091,22,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,6
2024,042024092,22,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,2
2024,042024093,22,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,4
2024,042024094,22,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,6
2024,042024095,22,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,3
2024,042024096,22,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,9
2024,042024097,23,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,7
2024,042024098,23,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,6
2024,042024099,24,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,8
2024,042024100,25,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,4
2024,042024101,25,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,9
2024,042024102,26,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,6
2024,042024103,26,Masculino,Gastronomía,Escolarizada,Cuatrimestral,Mayo-Agosto,9
2024,042024104,28,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Enero-Abril,4
2024,042024105,30,Femenino,Gastronomía,Escolarizada,Cuatrimestral,Septiembre-Diciembre,3
2024,372024001,19,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,4
2024,372024002,19,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Enero-Abril,3
2024,372024003,19,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Enero-Abril,5
2024,372024004,19,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Enero-Abril,9
2024,372024005,19,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,2
2024,372024006,19,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Enero-Abril,1
2024,372024007,19,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Enero-Abril,6
2024,372024008,19,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,8
2024,372024009,19,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Enero-Abril,4
2024,372024010,19,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,8
2024,372024011,19,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,5
2024,372024012,19,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Enero-Abril,4
2024,372024013,19,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,8
2024,372024014,19,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Enero-Abril,7
2024,372024015,19,Femenino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,2
2024,372024016,20,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,8
2024,372024017,20,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,9
2024,372024018,20,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,8
2024,372024019,20,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,1
2024,372024020,20,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,6
2024,372024021,20,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,3
2024,372024022,20,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Enero-Abril,4
2024,372024023,20,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,6
2024,372024024,20,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,8
2024,372024025,20,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,2
2024,372024026,20,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,6
2024,372024027,20,Femenino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,2
2024,372024028,21,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Enero-Abril,6
2024,372024029,21,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,4
2024,372024030,21,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Enero-Abril,6
2024,372024031,21,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,8
2024,372024032,21,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,1
2024,372024033,21,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Enero-Abril,9
2024,372024034,21,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,6
2024,372024035,22,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,4
2024,372024036,22,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Enero-Abril,1
2024,372024037,22,Femenino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,7
2024,372024038,23,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,3
2024,372024039,23,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,5
2024,372024040,23,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,9
2024,372024041,23,Femenino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,7
2024,372024042,24,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,7
2024,372024043,24,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,3
2024,372024044,24,Femenino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,3
2024,372024045,25,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,7
2024,372024046,25,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,9
2024,372024047,25,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Enero-Abril,9
2024,372024048,25,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Enero-Abril,7
2024,372024049,25,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Enero-Abril,7
2024,372024050,26,Femenino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,1
2024,372024051,28,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Enero-Abril,1
2024,372024052,28,Femenino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,1
2024,372024053,29,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Enero-Abril,2
2024,372024054,29,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,6
2024,372024055,29,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,3
2024,372024056,29,Femenino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,5
2024,372024057,30,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,6
2024,372024058,30,Femenino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,4
2024,372024059,32,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,6
2024,372024060,33,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,2
2024,372024061,33,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,7
2024,372024062,33,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Enero-Abril,9
2024,372024063,35,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Enero-Abril,6
2024,372024064,36,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,8
2024,372024065,37,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,8
2024,372024066,38,Femenino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,7
2024,372024067,45,Masculino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,1
2024,372024068,45,Femenino,Ingeniería Civil,Mixto/Sabatino,Cuatrimestral,Enero-Abril,9
2024,252024001,19,Masculino,Nutrición,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,6
2024,252024002,19,Masculino,Nutrición,Mixto/Sabatino,Cuatrimestral,Enero-Abril,2
2024,252024003,19,Masculino,Nutrición,Mixto/Sabatino,Cuatrimestral,Enero-Abril,6
2024,252024004,19,Masculino,Nutrición,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,3
2024,252024005,19,Masculino,Nutrición,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,9
2024,252024006,19,Femenino,Nutrición,Mixto/Sabatino,Cuatrimestral,Mayo-Agosto,9
2024,252024007,19,Femenino,Nutrición,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,2
2024,252024008,19,Femenino,Nutrición,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,6
2024,252024009,19,Femenino,Nutrición,Mixto/Sabatino,Cuatrimestral,Septiembre-Diciembre,3
